;;;;;;81470;;;;;;;;;;;;
десятник по строительству;2;0,002454891;;;;;;;;;;;;;;;;
дизинфектор;2;0,002454891;;;;;;;;;;;;;;;;
домовладелец;2;0,002454891;;;;;;;;;;;;;;;;
домохзяйка;2;0,002454891;;;;;;;;;;;;;;;;
домохозяйка (инвалид);2;0,002454891;;;;;;;;;;;;;;;;
дор.техник;2;0,002454891;;;;;;;;;;;;;;;;
дровосек;2;0,002454891;;;;;;;;;;;;;;;;
дсп;2;0,002454891;;;;;;;;;;;;;;;;
едигноличное сельское хозяйство;2;0,002454891;;;;;;;;;;;;;;;;
един.хозяйст.;2;0,002454891;;;;;;;;;;;;;;;;
едтноличное сельское хозяйство;2;0,002454891;;;;;;;;;;;;;;;;
ездовой;2;0,002454891;;;;;;;;;;;;;;;;
еолхозник;2;0,002454891;;;;;;;;;;;;;;;;
ж/д;2;0,002454891;;;;;;;;;;;;;;;;
ж/д мастер;2;0,002454891;;;;;;;;;;;;;;;;
ж/д машинист;2;0,002454891;;;;;;;;;;;;;;;;
зав. делопроизводством;2;0,002454891;;;;;;;;;;;;;;;;
зав. маневрами;2;0,002454891;;;;;;;;;;;;;;;;
зав.больницы;2;0,002454891;;;;;;;;;;;;;;;;
зав.гаража;2;0,002454891;;;;;;;;;;;;;;;;
зав.делопроизв.;2;0,002454891;;;;;;;;;;;;;;;;
зав.лаборатории;2;0,002454891;;;;;;;;;;;;;;;;
зав.лавкой;2;0,002454891;;;;;;;;;;;;;;;;
зав.медпунктом;2;0,002454891;;;;;;;;;;;;;;;;
зав.молочно-товарной фермой;2;0,002454891;;;;;;;;;;;;;;;;
зав.мтм;2;0,002454891;;;;;;;;;;;;;;;;
зав.отделом снабжения;2;0,002454891;;;;;;;;;;;;;;;;
зав.почтовым агенством;2;0,002454891;;;;;;;;;;;;;;;;
зав.почтой;2;0,002454891;;;;;;;;;;;;;;;;
зав.районо;2;0,002454891;;;;;;;;;;;;;;;;
зав.расч.частью;2;0,002454891;;;;;;;;;;;;;;;;
зав.свинофермой;2;0,002454891;;;;;;;;;;;;;;;;
зав.свинофермы;2;0,002454891;;;;;;;;;;;;;;;;
зав.сельхозотделом;2;0,002454891;;;;;;;;;;;;;;;;
зав.топливом;2;0,002454891;;;;;;;;;;;;;;;;
зав.торготделом;2;0,002454891;;;;;;;;;;;;;;;;
зав.транспортом;2;0,002454891;;;;;;;;;;;;;;;;
зав.хоз.;2;0,002454891;;;;;;;;;;;;;;;;
заведуюший;2;0,002454891;;;;;;;;;;;;;;;;
заведующий кафедрой;2;0,002454891;;;;;;;;;;;;;;;;
заведующий педкабинетом;2;0,002454891;;;;;;;;;;;;;;;;
завод им.ворошилова;2;0,002454891;;;;;;;;;;;;;;;;
загорянский спиртзавод;2;0,002454891;;;;;;;;;;;;;;;;
заготовитель с/х продуктов;2;0,002454891;;;;;;;;;;;;;;;;
заготовитель сырья;2;0,002454891;;;;;;;;;;;;;;;;
заготовщик обуви;2;0,002454891;;;;;;;;;;;;;;;;
заготовщица;2;0,002454891;;;;;;;;;;;;;;;;
зам. заведующего;2;0,002454891;;;;;;;;;;;;;;;;
зам.главбуха;2;0,002454891;;;;;;;;;;;;;;;;
зам.дорожного мастера;2;0,002454891;;;;;;;;;;;;;;;;
зам.зав.отделом;2;0,002454891;;;;;;;;;;;;;;;;
зам.нач.отдела снабжения;2;0,002454891;;;;;;;;;;;;;;;;
зам.начальник;2;0,002454891;;;;;;;;;;;;;;;;
зам.председателя колхоза;2;0,002454891;;;;;;;;;;;;;;;;
зам.председателя с/с;2;0,002454891;;;;;;;;;;;;;;;;
заместитель;2;0,002454891;;;;;;;;;;;;;;;;
заправщик;2;0,002454891;;;;;;;;;;;;;;;;
защитник;2;0,002454891;;;;;;;;;;;;;;;;
землестроитель;2;0,002454891;;;;;;;;;;;;;;;;
и.о.председателя;2;0,002454891;;;;;;;;;;;;;;;;
иеромонах;2;0,002454891;;;;;;;;;;;;;;;;
избач;2;0,002454891;;;;;;;;;;;;;;;;
имение;2;0,002454891;;;;;;;;;;;;;;;;
инженер связи;2;0,002454891;;;;;;;;;;;;;;;;
инженер-механизатор;2;0,002454891;;;;;;;;;;;;;;;;
инструктор по заготовкам;2;0,002454891;;;;;;;;;;;;;;;;
инструктор-методист;2;0,002454891;;;;;;;;;;;;;;;;
интендант 1 ранга;2;0,002454891;;;;;;;;;;;;;;;;
к-з им.ворошилова;2;0,002454891;;;;;;;;;;;;;;;;
к-з им.дзержинского;2;0,002454891;;;;;;;;;;;;;;;;
"к-з""парижская коммуна""";2;0,002454891;;;;;;;;;;;;;;;;
канализатор;2;0,002454891;;;;;;;;;;;;;;;;
квалиф.работник;2;0,002454891;;;;;;;;;;;;;;;;
квалифработник;2;0,002454891;;;;;;;;;;;;;;;;
кинооператор;2;0,002454891;;;;;;;;;;;;;;;;
кирпичный завод;2;0,002454891;;;;;;;;;;;;;;;;
колхозни;2;0,002454891;;;;;;;;;;;;;;;;
колхохник;2;0,002454891;;;;;;;;;;;;;;;;
командир подразделения;2;0,002454891;;;;;;;;;;;;;;;;
компрессорщик;2;0,002454891;;;;;;;;;;;;;;;;
конторщица;2;0,002454891;;;;;;;;;;;;;;;;
корреспондент;2;0,002454891;;;;;;;;;;;;;;;;
кочегар-машинист;2;0,002454891;;;;;;;;;;;;;;;;
крепильщик;2;0,002454891;;;;;;;;;;;;;;;;
крестьян;2;0,002454891;;;;;;;;;;;;;;;;
кретьянин;2;0,002454891;;;;;;;;;;;;;;;;
кузнец-слесарь;2;0,002454891;;;;;;;;;;;;;;;;
кустарь-кожевник;2;0,002454891;;;;;;;;;;;;;;;;
лектор;2;0,002454891;;;;;;;;;;;;;;;;
лесной бракер;2;0,002454891;;;;;;;;;;;;;;;;
лесной объездчик;2;0,002454891;;;;;;;;;;;;;;;;
лесовоз;2;0,002454891;;;;;;;;;;;;;;;;
лесокомбинат;2;0,002454891;;;;;;;;;;;;;;;;
лесообъездчик;2;0,002454891;;;;;;;;;;;;;;;;
линейный техник;2;0,002454891;;;;;;;;;;;;;;;;
линотипист;2;0,002454891;;;;;;;;;;;;;;;;
лит.сотрудник;2;0,002454891;;;;;;;;;;;;;;;;
литерат.работник;2;0,002454891;;;;;;;;;;;;;;;;
литературный работник;2;0,002454891;;;;;;;;;;;;;;;;
литсотрудник;2;0,002454891;;;;;;;;;;;;;;;;
малолетний иждивенец;2;0,002454891;;;;;;;;;;;;;;;;
мамолетний;2;0,002454891;;;;;;;;;;;;;;;;
маркировщик;2;0,002454891;;;;;;;;;;;;;;;;
массовик;2;0,002454891;;;;;;;;;;;;;;;;
мастер водоснабжения;2;0,002454891;;;;;;;;;;;;;;;;
мастер-винодел;2;0,002454891;;;;;;;;;;;;;;;;
мастер-пекарь;2;0,002454891;;;;;;;;;;;;;;;;
машинист депо;2;0,002454891;;;;;;;;;;;;;;;;
машинист мельницы;2;0,002454891;;;;;;;;;;;;;;;;
машинист молотилки;2;0,002454891;;;;;;;;;;;;;;;;
машинист парового молота;2;0,002454891;;;;;;;;;;;;;;;;
машинист паровой машины;2;0,002454891;;;;;;;;;;;;;;;;
машинист-инструктор;2;0,002454891;;;;;;;;;;;;;;;;
машинист-слесарь;2;0,002454891;;;;;;;;;;;;;;;;
машинист-техник;2;0,002454891;;;;;;;;;;;;;;;;
машиновед;2;0,002454891;;;;;;;;;;;;;;;;
мед. сестра;2;0,002454891;;;;;;;;;;;;;;;;
медник;2;0,002454891;;;;;;;;;;;;;;;;
медфельшер;2;0,002454891;;;;;;;;;;;;;;;;
мелиоратор;2;0,002454891;;;;;;;;;;;;;;;;
метеоролог;2;0,002454891;;;;;;;;;;;;;;;;
минская духовная семинария;2;0,002454891;;;;;;;;;;;;;;;;
мл.десятник;2;0,002454891;;;;;;;;;;;;;;;;
мл.кондуктор;2;0,002454891;;;;;;;;;;;;;;;;
мойщик;2;0,002454891;;;;;;;;;;;;;;;;
монтажница;2;0,002454891;;;;;;;;;;;;;;;;
монтер водоснабжения;2;0,002454891;;;;;;;;;;;;;;;;
мостовой мастер;2;0,002454891;;;;;;;;;;;;;;;;
мотальщица;2;0,002454891;;;;;;;;;;;;;;;;
мотористка;2;0,002454891;;;;;;;;;;;;;;;;
мясник-торговец;2;0,002454891;;;;;;;;;;;;;;;;
н/летний;2;0,002454891;;;;;;;;;;;;;;;;
на иждивении мужа;2;0,002454891;;;;;;;;;;;;;;;;
на иждивении отца;2;0,002454891;;;;;;;;;;;;;;;;
на иждивении сына;2;0,002454891;;;;;;;;;;;;;;;;
на пенсии по инвалидности;2;0,002454891;;;;;;;;;;;;;;;;
наборщица;2;0,002454891;;;;;;;;;;;;;;;;
надсмотр.;2;0,002454891;;;;;;;;;;;;;;;;
наездник;2;0,002454891;;;;;;;;;;;;;;;;
наладчик;2;0,002454891;;;;;;;;;;;;;;;;
налог.агент;2;0,002454891;;;;;;;;;;;;;;;;
налоговый агент;2;0,002454891;;;;;;;;;;;;;;;;
народный судья;2;0,002454891;;;;;;;;;;;;;;;;
нарсудья;2;0,002454891;;;;;;;;;;;;;;;;
научн.работник;2;0,002454891;;;;;;;;;;;;;;;;
научн.сотрудник;2;0,002454891;;;;;;;;;;;;;;;;
находился в немецком плену;2;0,002454891;;;;;;;;;;;;;;;;
нач.отд.;2;0,002454891;;;;;;;;;;;;;;;;
нач.отдела сбыта;2;0,002454891;;;;;;;;;;;;;;;;
нач.политотдела;2;0,002454891;;;;;;;;;;;;;;;;
нач.связи;2;0,002454891;;;;;;;;;;;;;;;;
нач.электроцеха;2;0,002454891;;;;;;;;;;;;;;;;
начальник ахо;2;0,002454891;;;;;;;;;;;;;;;;
начальник отд.милиции;2;0,002454891;;;;;;;;;;;;;;;;
начальник политотдела;2;0,002454891;;;;;;;;;;;;;;;;
начальник продснабжения;2;0,002454891;;;;;;;;;;;;;;;;
начальник сектора;2;0,002454891;;;;;;;;;;;;;;;;
начальник управления;2;0,002454891;;;;;;;;;;;;;;;;
начальник хоздовольствия;2;0,002454891;;;;;;;;;;;;;;;;
начфин;2;0,002454891;;;;;;;;;;;;;;;;
не иждивении родителей;2;0,002454891;;;;;;;;;;;;;;;;
неработал;2;0,002454891;;;;;;;;;;;;;;;;
нигде не работал;2;0,002454891;;;;;;;;;;;;;;;;
нотариус;2;0,002454891;;;;;;;;;;;;;;;;
обжигальщик;2;0,002454891;;;;;;;;;;;;;;;;
обходчик путей;2;0,002454891;;;;;;;;;;;;;;;;
объездчик леса;2;0,002454891;;;;;;;;;;;;;;;;
огородник-садовод;2;0,002454891;;;;;;;;;;;;;;;;
опальщик;2;0,002454891;;;;;;;;;;;;;;;;
опм.машиниста;2;0,002454891;;;;;;;;;;;;;;;;
ополченец;2;0,002454891;;;;;;;;;;;;;;;;
ординатор;2;0,002454891;;;;;;;;;;;;;;;;
оршанский мясокомбинат;2;0,002454891;;;;;;;;;;;;;;;;
осужденный;2;0,002454891;;;;;;;;;;;;;;;;
парт.работник;2;0,002454891;;;;;;;;;;;;;;;;
партной;2;0,002454891;;;;;;;;;;;;;;;;
паспортист;2;0,002454891;;;;;;;;;;;;;;;;
певчая;2;0,002454891;;;;;;;;;;;;;;;;
пенсинер;2;0,002454891;;;;;;;;;;;;;;;;
переводчик;2;0,002454891;;;;;;;;;;;;;;;;
переплетчица;2;0,002454891;;;;;;;;;;;;;;;;
перронный контролер;2;0,002454891;;;;;;;;;;;;;;;;
печник-кустарь;2;0,002454891;;;;;;;;;;;;;;;;
пивовар;2;0,002454891;;;;;;;;;;;;;;;;
плотник-бондарь;2;0,002454891;;;;;;;;;;;;;;;;
пограничник;2;0,002454891;;;;;;;;;;;;;;;;
подручный кузнеца;2;0,002454891;;;;;;;;;;;;;;;;
поездной машинист;2;0,002454891;;;;;;;;;;;;;;;;
полициант;2;0,002454891;;;;;;;;;;;;;;;;
пом. мастера;2;0,002454891;;;;;;;;;;;;;;;;
пом. начальника;2;0,002454891;;;;;;;;;;;;;;;;
пом.багермейстера;2;0,002454891;;;;;;;;;;;;;;;;
пом.врача;2;0,002454891;;;;;;;;;;;;;;;;
пом.лесника;2;0,002454891;;;;;;;;;;;;;;;;
пом.машиниста паровоза;2;0,002454891;;;;;;;;;;;;;;;;
пом.нач.отделения;2;0,002454891;;;;;;;;;;;;;;;;
пом.нач.станции;2;0,002454891;;;;;;;;;;;;;;;;
пом.писаря;2;0,002454891;;;;;;;;;;;;;;;;
пом.секретаря;2;0,002454891;;;;;;;;;;;;;;;;
пом.смотрителя;2;0,002454891;;;;;;;;;;;;;;;;
пом.таксатора;2;0,002454891;;;;;;;;;;;;;;;;
помкомвзвода;2;0,002454891;;;;;;;;;;;;;;;;
помощник командира;2;0,002454891;;;;;;;;;;;;;;;;
помощник охраны;2;0,002454891;;;;;;;;;;;;;;;;
портной-кустарь;2;0,002454891;;;;;;;;;;;;;;;;
посадчик;2;0,002454891;;;;;;;;;;;;;;;;
почта;2;0,002454891;;;;;;;;;;;;;;;;
председатель завкома;2;0,002454891;;;;;;;;;;;;;;;;
председатель учкома;2;0,002454891;;;;;;;;;;;;;;;;
председатель церков.совета;2;0,002454891;;;;;;;;;;;;;;;;
представитель;2;0,002454891;;;;;;;;;;;;;;;;
преседатель;2;0,002454891;;;;;;;;;;;;;;;;
приемщик зерна;2;0,002454891;;;;;;;;;;;;;;;;
приемщица;2;0,002454891;;;;;;;;;;;;;;;;
провизор;2;0,002454891;;;;;;;;;;;;;;;;
проводник пас. вагонов;2;0,002454891;;;;;;;;;;;;;;;;
проводник поезда;2;0,002454891;;;;;;;;;;;;;;;;
продовец;2;0,002454891;;;;;;;;;;;;;;;;
продувальщик;2;0,002454891;;;;;;;;;;;;;;;;
прядильщица;2;0,002454891;;;;;;;;;;;;;;;;
пут.обходчик;2;0,002454891;;;;;;;;;;;;;;;;
работа по найму;2;0,002454891;;;;;;;;;;;;;;;;
работал по найму;2;0,002454891;;;;;;;;;;;;;;;;
радиомастер;2;0,002454891;;;;;;;;;;;;;;;;
радиомеханик;2;0,002454891;;;;;;;;;;;;;;;;
радиомонтер;2;0,002454891;;;;;;;;;;;;;;;;
радовой;2;0,002454891;;;;;;;;;;;;;;;;
райпрокурор;2;0,002454891;;;;;;;;;;;;;;;;
резник;2;0,002454891;;;;;;;;;;;;;;;;
ректор;2;0,002454891;;;;;;;;;;;;;;;;
"с-з""почаевичи""";2;0,002454891;;;;;;;;;;;;;;;;
"с-з""реконструктор""";2;0,002454891;;;;;;;;;;;;;;;;
садовод-пчеловод;2;0,002454891;;;;;;;;;;;;;;;;
сапожный мастер;2;0,002454891;;;;;;;;;;;;;;;;
свиновод;2;0,002454891;;;;;;;;;;;;;;;;
сезонные работы;2;0,002454891;;;;;;;;;;;;;;;;
секретарь отдела;2;0,002454891;;;;;;;;;;;;;;;;
секретарь партбюро;2;0,002454891;;;;;;;;;;;;;;;;
секретарь правления;2;0,002454891;;;;;;;;;;;;;;;;
секретарь сельсовета;2;0,002454891;;;;;;;;;;;;;;;;
секретарь-машинист;2;0,002454891;;;;;;;;;;;;;;;;
сестра-воспитательница;2;0,002454891;;;;;;;;;;;;;;;;
скретарь;2;0,002454891;;;;;;;;;;;;;;;;
скрутчик вагонов;2;0,002454891;;;;;;;;;;;;;;;;
слесарь депо;2;0,002454891;;;;;;;;;;;;;;;;
слесарь-автоматчик;2;0,002454891;;;;;;;;;;;;;;;;
слесарь-инструктор;2;0,002454891;;;;;;;;;;;;;;;;
слесарь-кочегар;2;0,002454891;;;;;;;;;;;;;;;;
слесарь-кустарь;2;0,002454891;;;;;;;;;;;;;;;;
служитель религиоз.культа;2;0,002454891;;;;;;;;;;;;;;;;
служитель религиозного культ;2;0,002454891;;;;;;;;;;;;;;;;
служитель церкви;2;0,002454891;;;;;;;;;;;;;;;;
смазчик вагонов;2;0,002454891;;;;;;;;;;;;;;;;
смотритель;2;0,002454891;;;;;;;;;;;;;;;;
совладелец;2;0,002454891;;;;;;;;;;;;;;;;
содержатель чайной;2;0,002454891;;;;;;;;;;;;;;;;
ст. кондуктор;2;0,002454891;;;;;;;;;;;;;;;;
ст.библиотекарь;2;0,002454891;;;;;;;;;;;;;;;;
ст.кассир;2;0,002454891;;;;;;;;;;;;;;;;
ст.лекпом;2;0,002454891;;;;;;;;;;;;;;;;
ст.лесник;2;0,002454891;;;;;;;;;;;;;;;;
ст.могилев;2;0,002454891;;;;;;;;;;;;;;;;
ст.надзиратель;2;0,002454891;;;;;;;;;;;;;;;;
ст.научн.сотрудник;2;0,002454891;;;;;;;;;;;;;;;;
ст.научный работник;2;0,002454891;;;;;;;;;;;;;;;;
ст.научный сотр.;2;0,002454891;;;;;;;;;;;;;;;;
ст.слесарь;2;0,002454891;;;;;;;;;;;;;;;;
ст.смены;2;0,002454891;;;;;;;;;;;;;;;;
ст.сортировщик;2;0,002454891;;;;;;;;;;;;;;;;
ст.телеграфист;2;0,002454891;;;;;;;;;;;;;;;;
станочник;2;0,002454891;;;;;;;;;;;;;;;;
староста церкви;2;0,002454891;;;;;;;;;;;;;;;;
старший агент;2;0,002454891;;;;;;;;;;;;;;;;
старший вагона;2;0,002454891;;;;;;;;;;;;;;;;
старший десятник;2;0,002454891;;;;;;;;;;;;;;;;
старший мастер;2;0,002454891;;;;;;;;;;;;;;;;
старший помощник;2;0,002454891;;;;;;;;;;;;;;;;
статистка;2;0,002454891;;;;;;;;;;;;;;;;
стерлочник;2;0,002454891;;;;;;;;;;;;;;;;
стиль-редактор;2;0,002454891;;;;;;;;;;;;;;;;
столовая;2;0,002454891;;;;;;;;;;;;;;;;
сторж;2;0,002454891;;;;;;;;;;;;;;;;
сторож сада;2;0,002454891;;;;;;;;;;;;;;;;
сторож-конюх;2;0,002454891;;;;;;;;;;;;;;;;
сторож-уборщик;2;0,002454891;;;;;;;;;;;;;;;;
стрелок пожарной охраны;2;0,002454891;;;;;;;;;;;;;;;;
стрелочник ж/д;2;0,002454891;;;;;;;;;;;;;;;;
суд.исполнитель;2;0,002454891;;;;;;;;;;;;;;;;
судомойка;2;0,002454891;;;;;;;;;;;;;;;;
счетовод-инспектор;2;0,002454891;;;;;;;;;;;;;;;;
счетовод-табельщик;2;0,002454891;;;;;;;;;;;;;;;;
тестовод;2;0,002454891;;;;;;;;;;;;;;;;
тех. работник;2;0,002454891;;;;;;;;;;;;;;;;
тех.инспектор;2;0,002454891;;;;;;;;;;;;;;;;
техник-геолог;2;0,002454891;;;;;;;;;;;;;;;;
техник-мелиоратор;2;0,002454891;;;;;;;;;;;;;;;;
техник-мех.;2;0,002454891;;;;;;;;;;;;;;;;
техник-плановик;2;0,002454891;;;;;;;;;;;;;;;;
техсекретарь;2;0,002454891;;;;;;;;;;;;;;;;
ткачиха;2;0,002454891;;;;;;;;;;;;;;;;
тов.кассир;2;0,002454891;;;;;;;;;;;;;;;;
товар.кассир;2;0,002454891;;;;;;;;;;;;;;;;
токарь-слесарь;2;0,002454891;;;;;;;;;;;;;;;;
торговый работник;2;0,002454891;;;;;;;;;;;;;;;;
укладчик;2;0,002454891;;;;;;;;;;;;;;;;
унтер-офицер;2;0,002454891;;;;;;;;;;;;;;;;
упаковщица;2;0,002454891;;;;;;;;;;;;;;;;
управ.делами;2;0,002454891;;;;;;;;;;;;;;;;
утюжник;2;0,002454891;;;;;;;;;;;;;;;;
участковый врач;2;0,002454891;;;;;;;;;;;;;;;;
участковый лесовод;2;0,002454891;;;;;;;;;;;;;;;;
ученый секретарь;2;0,002454891;;;;;;;;;;;;;;;;
учитнль;2;0,002454891;;;;;;;;;;;;;;;;
фасовщица;2;0,002454891;;;;;;;;;;;;;;;;
хлебопекарь;2;0,002454891;;;;;;;;;;;;;;;;
часовщик;2;0,002454891;;;;;;;;;;;;;;;;
част.предприниматель;2;0,002454891;;;;;;;;;;;;;;;;
частник;2;0,002454891;;;;;;;;;;;;;;;;
чертежница;2;0,002454891;;;;;;;;;;;;;;;;
чистильщик машин;2;0,002454891;;;;;;;;;;;;;;;;
чистильщик обуви;2;0,002454891;;;;;;;;;;;;;;;;
член коллегии;2;0,002454891;;;;;;;;;;;;;;;;
член колхоза;2;0,002454891;;;;;;;;;;;;;;;;
член суда;2;0,002454891;;;;;;;;;;;;;;;;
шапочник;2;0,002454891;;;;;;;;;;;;;;;;
шаровщик;2;0,002454891;;;;;;;;;;;;;;;;
шофер-электрик;2;0,002454891;;;;;;;;;;;;;;;;
штамповщица;2;0,002454891;;;;;;;;;;;;;;;;
штурман;2;0,002454891;;;;;;;;;;;;;;;;
щорник;2;0,002454891;;;;;;;;;;;;;;;;
экономист-финансист;2;0,002454891;;;;;;;;;;;;;;;;
элктромеханик;2;0,002454891;;;;;;;;;;;;;;;;
юрист-консульт;2;0,002454891;;;;;;;;;;;;;;;;
юрист-консультант;2;0,002454891;;;;;;;;;;;;;;;;
 техник-строитель;1;;;;;;;;;;;;;;;;;
(пожарниый)р;1;;;;;;;;;;;;;;;;;
.оец пожкоманды;1;;;;;;;;;;;;;;;;;
.путевой обходчик;1;;;;;;;;;;;;;;;;;
.фельдшер;1;;;;;;;;;;;;;;;;;
01.03.1930 уволен из ркаа 16 ап;1;;;;;;;;;;;;;;;;;
01.03.1930 уволен из ркаа по ст.39;1;;;;;;;;;;;;;;;;;
1-я лепельская мтс;1;;;;;;;;;;;;;;;;;
2-ой секретарь;1;;;;;;;;;;;;;;;;;
3-й околодок унждор 701 нквд;1;;;;;;;;;;;;;;;;;
7-й кирпичный завод;1;;;;;;;;;;;;;;;;;
878 ст.п.290 с.дивизия;1;;;;;;;;;;;;;;;;;
ii секретарь;1;;;;;;;;;;;;;;;;;
"а/с артель ""зайнг""";1;;;;;;;;;;;;;;;;;
ав.магазина;1;;;;;;;;;;;;;;;;;
аведующий складом тары;1;;;;;;;;;;;;;;;;;
авиамеханик;1;;;;;;;;;;;;;;;;;
авиамоторист;1;;;;;;;;;;;;;;;;;
авиатехник;1;;;;;;;;;;;;;;;;;
автогенщик;1;;;;;;;;;;;;;;;;;
автоматчик;1;;;;;;;;;;;;;;;;;
автоматчица;1;;;;;;;;;;;;;;;;;
автотехник-механик;1;;;;;;;;;;;;;;;;;
агент для поруч.;1;;;;;;;;;;;;;;;;;
агент загот.;1;;;;;;;;;;;;;;;;;
агент оперотдела;1;;;;;;;;;;;;;;;;;
агент особого учета;1;;;;;;;;;;;;;;;;;
агент передачи грузов;1;;;;;;;;;;;;;;;;;
агент по загот.яблок;1;;;;;;;;;;;;;;;;;
агент по заготовке лесоматер;1;;;;;;;;;;;;;;;;;
агент по закупке;1;;;;;;;;;;;;;;;;;
агент по передаче грузов;1;;;;;;;;;;;;;;;;;
агент по пересдаче грузов;1;;;;;;;;;;;;;;;;;
агент по продаже домов;1;;;;;;;;;;;;;;;;;
агент по реализ. продукци;1;;;;;;;;;;;;;;;;;
агент по розыску грузов;1;;;;;;;;;;;;;;;;;
агент по сбору налогов;1;;;;;;;;;;;;;;;;;
агент по снабжеиию;1;;;;;;;;;;;;;;;;;
агент по топливу;1;;;;;;;;;;;;;;;;;
агент розыска;1;;;;;;;;;;;;;;;;;
агент снабж.;1;;;;;;;;;;;;;;;;;
агент спецучастка;1;;;;;;;;;;;;;;;;;
агент справочного бюро;1;;;;;;;;;;;;;;;;;
агент-распорядитель;1;;;;;;;;;;;;;;;;;
агент-учетчик;1;;;;;;;;;;;;;;;;;
агент-экспедитор;1;;;;;;;;;;;;;;;;;
агроинструктор;1;;;;;;;;;;;;;;;;;
агроном - военно-служащий;1;;;;;;;;;;;;;;;;;
агроном зоотехник;1;;;;;;;;;;;;;;;;;
агроном р-на;1;;;;;;;;;;;;;;;;;
агроном района;1;;;;;;;;;;;;;;;;;
агроном-инструктор;1;;;;;;;;;;;;;;;;;
агроном-полевод;1;;;;;;;;;;;;;;;;;
агроном-садовод;1;;;;;;;;;;;;;;;;;
агроном-экономист;1;;;;;;;;;;;;;;;;;
адм.помощник;1;;;;;;;;;;;;;;;;;
академия наук бсср;1;;;;;;;;;;;;;;;;;
акробат;1;;;;;;;;;;;;;;;;;
актер-фокусник;1;;;;;;;;;;;;;;;;;
"амбулатория ф-ки ""ким""";1;;;;;;;;;;;;;;;;;
амунизатор;1;;;;;;;;;;;;;;;;;
арбитр;1;;;;;;;;;;;;;;;;;
аргоном;1;;;;;;;;;;;;;;;;;
аредседатель;1;;;;;;;;;;;;;;;;;
арендатор земли;1;;;;;;;;;;;;;;;;;
арт.староста;1;;;;;;;;;;;;;;;;;
артел.староста;1;;;;;;;;;;;;;;;;;
"артель ""20 лет октября""";1;;;;;;;;;;;;;;;;;
"артель ""вперед""";1;;;;;;;;;;;;;;;;;
"артель ""красный металлист""";1;;;;;;;;;;;;;;;;;
"артель ""труд--мебель""";1;;;;;;;;;;;;;;;;;
"артель инвалидов""пограничник""";1;;;;;;;;;;;;;;;;;
артель по изготовлению мебели;1;;;;;;;;;;;;;;;;;
артель портных в г.сопоцкино;1;;;;;;;;;;;;;;;;;
"артель""возрождение""";1;;;;;;;;;;;;;;;;;
артель.староста;1;;;;;;;;;;;;;;;;;
артиллерист-техник;1;;;;;;;;;;;;;;;;;
артиска;1;;;;;;;;;;;;;;;;;
артист балета;1;;;;;;;;;;;;;;;;;
артист(ученый секретарь);1;;;;;;;;;;;;;;;;;
архивариус-регистратор;1;;;;;;;;;;;;;;;;;
архиерей;1;;;;;;;;;;;;;;;;;
асенизатор;1;;;;;;;;;;;;;;;;;
ассистент(агроном;1;;;;;;;;;;;;;;;;;
ассистент-физик;1;;;;;;;;;;;;;;;;;
асфальтировщик;1;;;;;;;;;;;;;;;;;
афрейтор-пулеметчик(военносл;1;;;;;;;;;;;;;;;;;
аэродром оршанского р-на;1;;;;;;;;;;;;;;;;;
аэролог;1;;;;;;;;;;;;;;;;;
бабинорезчик;1;;;;;;;;;;;;;;;;;
багажный разд.;1;;;;;;;;;;;;;;;;;
база нквд № 111;1;;;;;;;;;;;;;;;;;
бакинщик;1;;;;;;;;;;;;;;;;;
бактериолог;1;;;;;;;;;;;;;;;;;
бандажник;1;;;;;;;;;;;;;;;;;
баночник;1;;;;;;;;;;;;;;;;;
банщица;1;;;;;;;;;;;;;;;;;
баня;1;;;;;;;;;;;;;;;;;
бараночница;1;;;;;;;;;;;;;;;;;
батрак-безработный;1;;;;;;;;;;;;;;;;;
батрвк;1;;;;;;;;;;;;;;;;;
батрка;1;;;;;;;;;;;;;;;;;
баянист;1;;;;;;;;;;;;;;;;;
беженец;1;;;;;;;;;;;;;;;;;
без опаределенных занятий;1;;;;;;;;;;;;;;;;;
без опр-х занятий;1;;;;;;;;;;;;;;;;;
без опр-ых занятий;1;;;;;;;;;;;;;;;;;
без определенныз занятий;1;;;;;;;;;;;;;;;;;
без определенный занятий;1;;;;;;;;;;;;;;;;;
без определенных занияй;1;;;;;;;;;;;;;;;;;
без определенных места работы и жительства;1;;;;;;;;;;;;;;;;;
без определеного места работ;1;;;;;;;;;;;;;;;;;
без определнных занятий;1;;;;;;;;;;;;;;;;;
без опрепделенных занятий;1;;;;;;;;;;;;;;;;;
без оред.занятий;1;;;;;;;;;;;;;;;;;
без постоянного места работа;1;;;;;;;;;;;;;;;;;
безнаботный;1;;;;;;;;;;;;;;;;;
белкапинсоюз;1;;;;;;;;;;;;;;;;;
белор.армия;1;;;;;;;;;;;;;;;;;
белостокская ж.д.;1;;;;;;;;;;;;;;;;;
белплодовощ;1;;;;;;;;;;;;;;;;;
белутиль;1;;;;;;;;;;;;;;;;;
беоц;1;;;;;;;;;;;;;;;;;
бехгалтер;1;;;;;;;;;;;;;;;;;
бехз определенных занятий;1;;;;;;;;;;;;;;;;;
библиограф;1;;;;;;;;;;;;;;;;;
библиотека ан бсср;1;;;;;;;;;;;;;;;;;
